sound_id,class,action
842423,fx-h,exclude
802850,fx-m,exclude
811110,m-si,exclude
801127,is-p,exclude
829463,ss-u,exclude
826011,is-p,exclude
842517,ss-n,exclude
811580,ss-s,exclude
833456,fx-n,exclude
800681,fx-h,exclude
842469,fx-h,exclude
830972,ss-n,exclude
800254,is-p,exclude
842864,is-e,exclude
842422,fx-h,exclude
803971,ss-i,exclude
819565,is-p,exclude
807254,is-p,exclude
834100,m-m,exclude
807723,fx-a,exclude
842437,fx-h,exclude
822410,m-m,exclude
814152,ss-n,exclude
832614,fx-h,exclude
842445,fx-h,exclude
834169,is-s,exclude
842723,ss-u,exclude
817597,ss-n,exclude
819619,fx-h,exclude
802722,fx-v,exclude
839963,ss-i,exclude
842448,fx-h,exclude
833794,m-si,exclude
807830,is-p,exclude
806698,fx-o,exclude
842230,ss-i,exclude
810742,fx-n,exclude
843116,ss-n,exclude
809539,m-sp,exclude
798965,is-p,exclude
816596,is-p,exclude
833384,fx-el,exclude
805881,fx-o,exclude
806534,ss-u,exclude
809750,m-sp,exclude
798672,ss-s,exclude
802013,m-si,exclude
815701,is-p,exclude
837745,fx-m,exclude
827955,is-p,exclude
802150,is-p,exclude
805041,fx-a,exclude
838162,fx-el,exclude
826338,fx-o,exclude
833908,is-s,exclude
798421,ss-n,exclude
825928,is-e,exclude
834052,is-s,exclude
798781,is-p,exclude
798818,is-p,exclude
826875,fx-n,exclude
823068,fx-v,exclude
825621,ss-u,exclude
802466,fx-n,exclude
800313,is-p,exclude
842470,fx-h,exclude
834060,is-s,exclude
798271,is-p,exclude
829766,fx-h,exclude
824593,fx-a,exclude
799409,m-si,exclude
811261,is-p,exclude
842579,fx-v,exclude
817124,fx-m,exclude
834103,fx-o,exclude
842405,fx-h,exclude
808105,m-si,exclude
824459,m-si,exclude
835928,fx-v,exclude
839066,fx-v,exclude
811711,fx-el,exclude
823364,ss-n,exclude
832514,fx-ex,exclude
837669,fx-m,exclude
834044,is-s,exclude
834080,fx-el,exclude
816128,fx-a,exclude
833886,fx-n,exclude
842401,fx-h,exclude
814468,fx-n,exclude
819725,fx-el,exclude
808319,fx-h,exclude
809151,m-si,exclude
823033,ss-n,exclude
818495,ss-s,exclude
840244,fx-v,exclude
835575,is-s,exclude
842416,fx-h,exclude
819376,ss-i,exclude
814466,fx-n,exclude
841143,fx-h,exclude
831247,ss-n,exclude
800273,is-p,exclude
807828,is-p,exclude
817863,fx-m,exclude
801169,is-p,exclude
805038,fx-a,exclude
811866,fx-ex,exclude
824266,ss-u,exclude
814348,fx-a,exclude
800266,is-p,exclude
802855,fx-m,exclude
809476,m-sp,exclude
805112,fx-o,exclude
805177,fx-m,exclude
842413,fx-h,exclude
819450,ss-s,exclude
817875,is-p,exclude
798846,is-p,exclude
808631,ss-s,exclude
803676,ss-n,exclude
802793,m-si,exclude
816379,is-p,exclude
832623,fx-h,exclude
808329,fx-o,exclude
842418,fx-h,exclude
833208,fx-o,exclude
831717,m-m,exclude
807831,is-p,exclude
801148,is-p,exclude
802153,is-p,exclude
801537,fx-m,exclude
842391,fx-h,exclude
842439,fx-h,exclude
804781,m-sp,exclude
809101,m-sp,exclude
802344,m-si,exclude
802138,is-p,exclude
798851,is-p,exclude
842473,fx-h,exclude
813533,fx-h,exclude
834947,is-e,exclude
842443,fx-h,exclude
807516,fx-h,exclude
824829,ss-i,exclude
841572,is-e,exclude
834942,is-e,exclude
830524,fx-h,exclude
828059,fx-h,exclude
800683,fx-h,exclude
806905,is-p,exclude
818966,ss-s,exclude
842402,fx-h,exclude
833439,fx-a,exclude
807340,ss-n,exclude
800984,fx-h,exclude
798814,is-p,exclude
813655,ss-s,exclude
809310,m-sp,exclude
831525,sp-s,exclude
832844,m-sp,exclude
842425,fx-h,exclude
831274,ss-n,exclude
817051,fx-n,exclude
805687,fx-v,exclude
811256,fx-v,exclude
809831,m-sp,exclude
804711,ss-u,exclude
816585,ss-u,exclude
842446,fx-h,exclude
842404,fx-h,exclude
842444,fx-h,exclude
802073,ss-n,exclude
834959,is-e,exclude
819041,fx-v,exclude
842424,fx-h,exclude
807982,fx-m,exclude
842399,fx-h,exclude
833403,fx-el,exclude
807874,fx-v,exclude
800290,is-p,exclude
808234,fx-m,exclude
802324,m-si,exclude
802457,fx-n,exclude
835599,is-s,exclude
842442,fx-h,exclude
822383,ss-s,exclude
809537,m-sp,exclude
832545,m-m,exclude
837746,fx-m,exclude
842417,fx-h,exclude
803355,ss-n,exclude
800294,is-p,exclude
842435,fx-h,exclude
842447,fx-h,exclude
842860,is-e,exclude
820059,fx-o,exclude
842431,fx-h,exclude
818291,fx-v,exclude
842464,fx-h,exclude
835587,is-s,exclude
831196,ss-n,exclude
799427,is-p,exclude
824379,fx-h,exclude
817225,ss-i,exclude
842395,fx-h,exclude
811393,fx-n,exclude
842696,fx-h,exclude
827730,is-p,exclude
815927,fx-el,exclude
835590,is-s,exclude
840463,ss-s,exclude
802740,ss-u,exclude
840392,fx-o,exclude
841455,fx-o,exclude
840001,is-e,exclude
831189,ss-n,exclude
802431,is-p,exclude
798275,is-p,exclude
825797,is-p,exclude
811504,fx-h,exclude
831356,fx-m,exclude
802801,m-si,exclude
842366,ss-s,exclude
819025,fx-v,exclude
800314,is-p,exclude
799953,fx-m,exclude
803549,fx-o,exclude
835411,ss-u,exclude
819247,is-p,exclude
802900,is-e,exclude
798201,is-p,exclude
807824,is-p,exclude
830570,fx-o,exclude
815173,is-p,exclude
817069,fx-h,exclude
804842,ss-i,exclude
833677,sp-s,exclude
819254,m-m,exclude
837563,ss-u,exclude
803852,fx-m,exclude
802214,fx-ex,exclude
800125,fx-o,exclude
815517,is-e,exclude
842420,fx-h,exclude
807209,is-p,exclude
835566,is-s,exclude
798259,is-p,exclude
811843,fx-a,exclude
799426,is-p,exclude
801132,is-p,exclude
798796,is-p,exclude
810184,fx-v,exclude
834935,is-e,exclude
835568,is-s,exclude
809024,m-sp,exclude
833236,fx-m,exclude
825905,m-sp,exclude
823813,fx-v,exclude
818200,sp-s,exclude
825464,fx-v,exclude
832617,fx-h,exclude
818194,sp-s,exclude
842436,fx-h,exclude
823650,ss-n,exclude
828061,fx-h,exclude
841656,is-p,exclude
798205,is-p,exclude
801574,fx-m,exclude
834901,is-e,exclude
826995,fx-m,exclude
842326,fx-m,exclude
835918,m-sp,exclude
835603,is-s,exclude
803192,fx-a,exclude
840881,fx-n,exclude
842511,fx-h,exclude
798931,is-p,exclude
806324,ss-n,exclude
818661,fx-m,exclude
798903,is-p,exclude
816899,is-p,exclude
806637,m-si,exclude
818512,fx-ex,exclude
818825,is-k,exclude
838842,m-m,exclude
831969,fx-el,exclude
824644,fx-m,exclude
807970,fx-h,exclude
841962,fx-n,exclude
818660,fx-m,exclude
808635,is-p,exclude
798766,is-p,exclude
842450,fx-h,exclude
819040,fx-v,exclude
806394,ss-n,exclude
811613,fx-h,exclude
802326,m-si,exclude
828488,fx-n,exclude
831231,ss-n,exclude
817108,fx-h,exclude
806333,ss-n,exclude
814235,sp-s,exclude
798293,is-p,exclude
839551,fx-v,exclude
818370,fx-m,exclude
802151,is-p,exclude
819306,fx-h,exclude
815757,fx-h,exclude
811885,is-e,exclude
824190,fx-m,exclude
812328,m-m,exclude
838614,fx-v,exclude
808736,fx-h,exclude
799245,is-p,exclude
841836,fx-n,exclude
842453,fx-h,exclude
833671,sp-s,exclude
829106,is-k,exclude
842542,fx-o,exclude
817886,fx-a,exclude
832616,fx-h,exclude
802012,m-si,exclude
802047,m-si,exclude
832109,fx-m,exclude
842403,fx-h,exclude
834893,is-e,exclude
835490,m-si,exclude
820060,fx-o,exclude
834048,is-s,exclude
801452,fx-m,exclude
842441,fx-h,exclude
837806,ss-n,exclude
841272,fx-m,exclude
842432,fx-h,exclude
838537,fx-el,exclude
828523,ss-n,exclude
842421,fx-h,exclude
808052,is-p,exclude
827839,ss-u,exclude
839567,fx-v,exclude
805308,fx-o,exclude
830356,ss-u,exclude
831148,ss-n,exclude
828805,is-p,exclude
842480,fx-h,exclude
832937,ss-u,exclude
826738,fx-m,exclude
842472,fx-h,exclude
827992,is-p,exclude
840555,is-p,exclude
836273,ss-s,exclude
816442,fx-a,exclude
819162,fx-m,exclude
838532,fx-el,exclude
836024,ss-n,exclude
842393,fx-h,exclude
820039,is-e,exclude
815183,is-p,exclude
840148,fx-m,exclude
817625,fx-o,exclude
832118,is-p,exclude
823189,is-p,exclude
798806,is-p,exclude
817111,ss-s,exclude
823890,ss-n,exclude
814475,fx-n,exclude
798801,is-p,exclude
837480,ss-u,exclude
843136,is-p,exclude
831117,ss-n,exclude
798365,ss-n,exclude
829163,ss-i,exclude
807514,fx-h,exclude
843029,is-p,exclude
842474,fx-h,exclude
842411,fx-h,exclude
831973,is-e,exclude
830182,ss-i,exclude
800646,ss-i,exclude
842457,fx-h,exclude
835578,is-s,exclude
835486,fx-ex,exclude
800321,is-p,exclude
808365,fx-v,exclude
817867,fx-m,exclude
842531,fx-el,exclude
826176,is-p,exclude
800712,fx-n,exclude
811134,fx-h,exclude
805582,is-s,exclude
808120,fx-n,exclude
830377,ss-u,exclude
812801,fx-n,exclude
819078,is-p,exclude
809392,m-sp,exclude
800377,is-p,exclude
802445,is-p,exclude
829800,fx-h,exclude
833328,fx-v,exclude
808969,m-si,exclude
810939,fx-m,exclude
802405,is-p,exclude
841474,fx-o,exclude
805706,fx-o,exclude
802133,is-p,exclude
831972,is-e,exclude
810036,ss-u,exclude
801398,sp-s,exclude
807302,fx-el,exclude
802385,m-si,exclude
833817,fx-h,exclude
798253,is-p,exclude
801128,is-p,exclude
816934,is-p,exclude
798916,is-p,exclude
842434,fx-h,exclude
817232,is-p,exclude
800295,is-p,exclude
815234,fx-m,exclude
842973,fx-el,exclude
841567,is-e,exclude
833909,is-s,exclude
798819,is-p,exclude
841492,fx-o,exclude
819430,ss-s,exclude
801559,fx-m,exclude
798266,is-p,exclude
799190,is-p,exclude
831693,fx-h,exclude
814965,ss-i,exclude
816979,fx-el,exclude
810157,fx-o,exclude
825291,is-p,exclude
798273,is-p,exclude
800722,fx-o,exclude
802442,is-p,exclude
827156,sp-s,exclude
812049,fx-m,exclude
835595,is-s,exclude
825301,is-p,exclude
798919,is-p,exclude
809899,ss-u,exclude
800549,m-si,exclude
803582,is-p,exclude
836015,is-p,exclude
828106,fx-a,exclude
823246,sp-s,exclude
819250,ss-u,exclude
825921,is-e,exclude
843277,ss-u,exclude
824952,fx-el,exclude
824919,ss-s,exclude
802335,m-si,exclude
842478,fx-h,exclude
801923,fx-v,exclude
831370,fx-m,exclude
842412,fx-h,exclude
835572,is-s,exclude
824215,fx-m,exclude
840727,fx-m,exclude
819046,fx-v,exclude
842449,fx-h,exclude
811525,fx-a,exclude
819120,is-p,exclude
798915,is-p,exclude
842400,fx-h,exclude
835588,is-s,exclude
843299,fx-m,exclude
819011,fx-v,exclude
807915,ss-s,exclude
798932,is-p,exclude
807420,ss-u,exclude
819607,ss-s,exclude
831899,ss-i,exclude
841592,fx-h,exclude
842476,fx-h,exclude
807189,fx-a,exclude
823439,ss-n,exclude
834177,is-s,exclude
818203,sp-s,exclude
842419,fx-h,exclude
800860,sp-s,exclude
816253,fx-n,exclude
799002,is-p,exclude
831702,fx-el,exclude
818819,fx-h,exclude
807746,fx-o,exclude
815243,fx-a,exclude
816086,m-si,exclude
798914,is-p,exclude
820061,fx-o,exclude
829684,sp-s,exclude
842455,fx-h,exclude
839940,fx-ex,exclude
798291,is-p,exclude
832472,is-w,exclude
842465,fx-h,exclude
842398,fx-h,exclude
834345,ss-u,exclude
831209,ss-n,exclude
818199,sp-s,exclude
825473,ss-s,exclude
801995,m-si,exclude
813082,fx-m,exclude
807513,fx-h,exclude
839565,fx-v,exclude
832615,fx-h,exclude
842475,fx-h,exclude
815439,fx-m,exclude
835797,fx-o,exclude
835584,is-s,exclude
836694,fx-m,exclude
815871,is-p,exclude
839126,fx-h,exclude
805400,ss-s,exclude
801152,is-p,exclude
798775,is-p,exclude
815438,fx-n,exclude
809139,m-si,exclude
823211,fx-el,exclude
827278,is-p,exclude
802952,fx-el,exclude
842433,fx-h,exclude
807910,fx-m,exclude
798933,is-p,exclude
800258,is-p,exclude
828308,fx-h,exclude
815022,fx-el,exclude
800011,fx-m,exclude
815911,ss-i,exclude
802667,is-e,exclude
817493,ss-u,exclude
811941,fx-h,exclude
833324,fx-v,exclude
829860,ss-s,exclude
802001,m-si,exclude
834051,is-s,exclude
811336,fx-o,exclude
840058,is-e,exclude
806789,fx-el,exclude
835189,is-e,exclude
816894,is-p,exclude
800952,is-p,exclude
833893,is-s,exclude
810021,ss-s,exclude
840245,fx-v,exclude
812439,is-p,exclude
798695,fx-h,exclude
801259,ss-n,exclude
835520,ss-u,exclude
813394,fx-h,exclude
801129,is-p,exclude
835567,is-s,exclude
802032,m-si,exclude
802137,is-p,exclude
834181,is-s,exclude
824492,ss-u,exclude
802296,m-si,exclude
842461,fx-h,exclude
818852,fx-el,exclude
839811,fx-el,exclude
798867,is-e,exclude
827849,is-e,exclude
831336,ss-n,exclude
805054,fx-a,exclude
799816,fx-m,exclude
828334,fx-h,exclude
839977,m-m,exclude
823963,ss-n,exclude
836355,ss-u,exclude
825485,fx-a,exclude
834168,is-s,exclude
842521,fx-o,exclude
802323,m-si,exclude
817444,ss-u,exclude
801602,is-p,exclude
834923,is-e,exclude
811612,fx-h,exclude
809390,m-sp,exclude
798272,is-p,exclude
823188,is-p,exclude
811712,fx-el,exclude
836727,is-p,exclude
809305,m-sp,exclude
817859,fx-m,exclude
809407,is-p,exclude
816610,m-si,exclude
842463,fx-h,exclude
831578,is-p,exclude
842462,fx-h,exclude
813010,m-si,exclude
842458,fx-h,exclude
810638,fx-ex,exclude
812387,fx-h,exclude
843096,ss-u,exclude
811062,fx-v,exclude
797905,is-w,exclude
820161,is-p,exclude
841976,ss-u,exclude
839381,ss-s,exclude
827460,fx-h,exclude
834911,is-e,exclude
841764,fx-el,exclude
826979,is-p,exclude
826592,ss-n,exclude
820206,is-p,exclude
800260,is-p,exclude
823316,ss-n,exclude
801134,is-p,exclude
817635,is-s,exclude
837625,m-sp,exclude
807542,fx-h,exclude
825916,is-e,exclude
826987,is-p,exclude
840821,m-m,exclude
841209,ss-s,exclude
807767,fx-h,exclude
842392,fx-h,exclude
824918,fx-ex,exclude
839364,fx-el,exclude
809658,m-sp,exclude
834501,ss-u,exclude
826073,fx-ex,exclude
805060,fx-a,exclude
802436,is-p,exclude
815756,fx-h,exclude
809531,m-sp,exclude
811978,fx-h,exclude
825248,is-p,exclude
800287,is-p,exclude
832116,fx-m,exclude
798911,is-p,exclude
816453,is-p,exclude
826966,ss-i,exclude
841852,fx-h,exclude
830038,m-si,exclude
811509,fx-o,exclude
827455,fx-m,exclude
810569,fx-ex,exclude
807506,fx-h,exclude
807693,ss-n,exclude
808915,fx-o,exclude
809863,fx-o,exclude
824934,fx-h,exclude
832067,fx-el,exclude
827499,fx-m,exclude
805808,fx-o,exclude
811308,fx-el,exclude
823185,is-p,exclude
815746,fx-h,exclude
800310,is-p,exclude
810592,fx-ex,exclude
829012,fx-ex,exclude
833670,sp-s,exclude
818139,sp-s,exclude
815750,fx-h,exclude
816746,fx-a,exclude
799779,fx-m,exclude
835593,is-s,exclude
833672,sp-s,exclude
799058,is-s,exclude
817983,fx-m,exclude
802040,m-si,exclude
800548,m-si,exclude
817081,ss-u,exclude
831103,ss-n,exclude
800988,sp-s,exclude
835556,is-s,exclude
827633,fx-el,exclude
829021,ss-u,exclude
836213,is-p,exclude
802723,ss-n,exclude
827344,fx-m,exclude
830800,m-si,exclude
816814,is-p,exclude
798258,is-p,exclude
841364,ss-n,exclude
838841,m-m,exclude
841142,fx-h,exclude
807613,fx-m,exclude
798286,is-p,exclude
816942,is-p,exclude
818053,is-p,exclude
809815,m-sp,exclude
802320,m-si,exclude
818657,fx-m,exclude
829655,fx-n,exclude
840748,ss-s,exclude
809304,m-sp,exclude
801263,ss-n,exclude
818494,ss-s,exclude
802979,is-p,exclude
839044,fx-v,exclude
813024,fx-h,exclude
842452,fx-h,exclude
812600,ss-u,exclude
811725,is-p,exclude
831753,ss-n,exclude
803627,is-p,exclude
816790,fx-h,exclude
835571,is-s,exclude
827924,ss-u,exclude
837241,fx-h,exclude
830482,ss-u,exclude
819024,fx-v,exclude
798456,is-p,exclude
834176,is-s,exclude
820129,is-p,exclude
817723,fx-v,exclude
809549,m-sp,exclude
812284,fx-o,exclude
811327,fx-o,exclude
832838,ss-u,exclude
825601,fx-a,exclude
819026,fx-v,exclude
832826,fx-h,exclude
816420,is-p,exclude
841846,ss-u,exclude
802271,ss-s,exclude
810922,fx-el,exclude
835483,is-p,exclude
816920,fx-h,exclude
834053,is-s,exclude
840408,fx-n,exclude
802304,m-si,exclude
835550,fx-m,exclude
826056,fx-el,exclude
803170,fx-h,exclude
819007,fx-v,exclude
799104,fx-v,exclude
812948,m-si,exclude
802419,is-p,exclude
798901,is-p,exclude
802389,m-si,exclude
801051,is-p,exclude
839561,fx-v,exclude
816443,fx-m,exclude
800323,is-p,exclude
825444,is-p,exclude
817395,fx-a,exclude
820313,is-p,exclude
803247,is-p,exclude
842858,is-e,exclude
825599,is-p,exclude
801135,is-p,exclude
800333,is-p,exclude
826579,fx-h,exclude
802927,fx-el,exclude
802313,m-si,exclude
803512,fx-n,exclude
801999,m-si,exclude
818395,is-p,exclude
828004,fx-el,exclude
799540,ss-s,exclude
831278,ss-n,exclude
826726,fx-h,exclude
823702,fx-m,exclude
834945,is-e,exclude
798743,fx-el,exclude
802000,m-si,exclude
831261,ss-n,exclude
802305,m-si,exclude
800951,is-p,exclude
833373,fx-ex,exclude
842866,is-e,exclude
810069,is-p,exclude
800269,is-p,exclude
832987,ss-u,exclude
834933,is-e,exclude
811303,fx-ex,exclude
825819,is-p,exclude
806400,ss-n,exclude
834918,is-e,exclude
815616,is-p,exclude
802843,fx-m,exclude
807829,is-p,exclude
827670,fx-a,exclude
811964,fx-a,exclude
832119,ss-i,exclude
829613,ss-u,exclude
811508,fx-o,exclude
807859,is-p,exclude
834925,is-e,exclude
814346,ss-u,exclude
828058,fx-h,exclude
819636,ss-u,exclude
804604,ss-u,exclude
834164,is-p,exclude
833850,fx-el,exclude
807817,is-p,exclude
833943,is-s,exclude
801291,sp-s,exclude
812271,fx-h,exclude
834049,is-s,exclude
807740,ss-n,exclude
832884,ss-u,exclude
809821,m-sp,exclude
817769,ss-u,exclude
815522,is-e,exclude
827502,fx-m,exclude
802811,m-si,exclude
814127,ss-n,exclude
823312,ss-n,exclude
805884,fx-o,exclude
824815,is-p,exclude
831302,ss-n,exclude
802406,is-p,exclude
802299,m-si,exclude
826301,ss-i,exclude
815026,m-m,exclude
835768,fx-h,exclude
840098,fx-ex,exclude
810380,ss-u,exclude
834921,is-e,exclude
837026,ss-u,exclude
802894,is-e,exclude
816911,is-p,exclude
835802,fx-o,exclude
835582,is-s,exclude
810763,fx-el,exclude
816552,fx-h,exclude
842322,ss-n,exclude
826871,is-p,exclude
837165,fx-el,exclude
802778,m-si,exclude
803369,ss-n,exclude
801050,is-p,exclude
798698,fx-h,exclude
825798,fx-h,exclude
830505,ss-u,exclude
804646,fx-o,exclude
811627,ss-u,exclude
834937,is-e,exclude
810997,fx-o,exclude
842454,fx-h,exclude
815789,ss-s,exclude
829608,ss-u,exclude
834934,is-e,exclude
798805,is-p,exclude
803462,ss-n,exclude
806129,ss-n,exclude
802960,fx-el,exclude
842477,fx-h,exclude
825193,fx-o,exclude
832553,fx-m,exclude
834492,fx-a,exclude
828341,fx-h,exclude
819687,is-p,exclude
798958,is-p,exclude
802143,is-p,exclude
800726,fx-o,exclude
825922,is-e,exclude
839000,ss-i,exclude
811219,fx-v,exclude
811746,is-p,exclude
798692,fx-h,exclude
798820,is-p,exclude
801983,m-si,exclude
829449,is-p,exclude
799168,fx-m,exclude
801168,is-p,exclude
825900,m-sp,exclude
798920,is-p,exclude
842397,fx-h,exclude
832611,fx-h,exclude
801146,is-p,exclude
802011,m-si,exclude
824390,ss-s,exclude
833402,fx-el,exclude
827982,is-p,exclude
815519,is-e,exclude
840880,fx-v,exclude
819626,fx-v,exclude
842656,ss-u,exclude
833095,is-p,exclude
835594,is-s,exclude
814887,fx-m,exclude
802321,m-si,exclude
829108,is-k,exclude
810171,fx-a,exclude
833894,is-s,exclude
799393,m-si,exclude
802842,fx-m,exclude
840564,fx-o,exclude
830115,ss-u,exclude
802835,fx-m,exclude
840460,ss-i,exclude
811197,is-p,exclude
797904,m-m,exclude
826597,m-si,exclude
811061,fx-v,exclude
835724,fx-n,exclude
841568,is-e,exclude
820140,is-p,exclude
801312,sp-s,exclude
836500,fx-v,exclude
801459,fx-m,exclude
825679,fx-a,exclude
828080,fx-h,exclude
816225,m-si,exclude
820067,m-m,exclude
831188,ss-n,exclude
842451,fx-h,exclude
808429,ss-u,exclude
816802,fx-a,exclude
819584,fx-el,exclude
825525,fx-h,exclude
809306,m-sp,exclude
802131,is-p,exclude
834892,is-e,exclude
802838,fx-m,exclude
835754,ss-s,exclude
832656,fx-el,exclude
802128,is-p,exclude
807680,is-p,exclude
809371,m-sp,exclude
807352,fx-o,exclude
810227,fx-h,exclude
842394,fx-h,exclude
832106,ss-u,exclude
830381,ss-u,exclude
809297,m-sp,exclude
818136,sp-s,exclude
816978,fx-el,exclude
798295,is-p,exclude
842007,ss-n,exclude
802311,m-si,exclude
832821,ss-u,exclude
835592,is-s,exclude
817068,fx-h,exclude
811503,fx-h,exclude
813055,fx-m,exclude
837247,fx-h,exclude
842479,fx-h,exclude
835784,fx-h,exclude
837522,ss-u,exclude
798696,fx-h,exclude
822501,fx-m,exclude
807545,fx-h,exclude
799371,m-si,exclude
823263,fx-v,exclude
819028,fx-v,exclude
