sound_id,class,action
799826,fx-m,exclude
836108,is-p,exclude
839260,fx-el,exclude
801941,fx-ex,exclude
800702,m-si,exclude
799022,is-p,exclude
829796,fx-el,exclude
827460,fx-h,exclude
799719,fx-m,exclude
800002,fx-m,exclude
798920,is-p,exclude
824803,fx-m,exclude
802406,is-p,exclude
799708,fx-m,exclude
809234,fx-o,exclude
801947,ss-n,exclude
801577,fx-m,exclude
800273,is-p,exclude
809284,m-sp,exclude
825615,fx-el,exclude
832152,fx-ex,exclude
809717,m-sp,exclude
814701,is-p,exclude
801503,fx-m,exclude
809147,m-si,exclude
800314,is-p,exclude
840231,m-si,exclude
809691,m-sp,exclude
799717,fx-m,exclude
816647,fx-m,exclude
807926,fx-m,exclude
809772,m-sp,exclude
804899,is-p,exclude
801884,fx-o,exclude
809596,m-sp,exclude
841153,fx-o,exclude
819926,fx-el,exclude
811712,fx-el,exclude
832136,fx-ex,exclude
809065,m-si,exclude
809460,m-sp,exclude
824118,fx-h,exclude
842637,fx-h,exclude
841426,fx-o,exclude
799376,m-si,exclude
839258,fx-el,exclude
799918,fx-m,exclude
809687,m-sp,exclude
811117,fx-h,exclude
799814,fx-m,exclude
842696,fx-h,exclude
799942,fx-m,exclude
809459,m-sp,exclude
801476,fx-m,exclude
802590,fx-n,exclude
801975,m-si,exclude
806920,fx-o,exclude
799048,is-s,exclude
842447,fx-h,exclude
804835,fx-ex,exclude
803298,is-p,exclude
809769,m-sp,exclude
799844,fx-m,exclude
809767,m-sp,exclude
813412,fx-h,exclude
798914,is-p,exclude
833819,fx-h,exclude
800310,is-p,exclude
809517,m-sp,exclude
801573,fx-m,exclude
838236,ss-u,exclude
842443,fx-h,exclude
831753,ss-n,exclude
802336,m-si,exclude
816212,fx-v,exclude
820280,is-p,exclude
799371,m-si,exclude
799672,fx-m,exclude
809776,m-sp,exclude
798293,is-p,exclude
799762,fx-m,exclude
802388,m-si,exclude
809744,m-sp,exclude
809605,m-sp,exclude
819965,fx-o,exclude
842866,is-e,exclude
798089,ss-n,exclude
832868,fx-o,exclude
809600,m-sp,exclude
827918,is-p,exclude
801533,fx-m,exclude
820351,fx-m,exclude
802005,m-si,exclude
799616,fx-h,exclude
816793,fx-h,exclude
832138,fx-ex,exclude
816921,fx-o,exclude
801886,fx-o,exclude
801495,fx-m,exclude
802824,m-si,exclude
842398,fx-h,exclude
809612,m-sp,exclude
800871,sp-s,exclude
829590,fx-h,exclude
834945,is-e,exclude
807820,is-p,exclude
800005,fx-m,exclude
802830,m-si,exclude
811271,sp-s,exclude
841200,is-p,exclude
801562,fx-m,exclude
828337,fx-ex,exclude
802852,fx-m,exclude
815428,fx-h,exclude
842392,fx-h,exclude
828895,fx-o,exclude
800052,fx-m,exclude
801563,fx-m,exclude
808980,fx-o,exclude
799911,fx-m,exclude
834946,is-e,exclude
825798,fx-h,exclude
799964,fx-m,exclude
802773,m-si,exclude
809386,m-sp,exclude
842882,is-e,exclude
823503,sp-s,exclude
813376,fx-h,exclude
799929,fx-m,exclude
809349,m-sp,exclude
839259,fx-el,exclude
842420,fx-h,exclude
802838,fx-m,exclude
810726,fx-o,exclude
810699,is-p,exclude
809738,m-sp,exclude
840881,fx-n,exclude
825682,fx-a,exclude
823826,m-si,exclude
801146,is-p,exclude
809062,m-sp,exclude
842402,fx-h,exclude
842436,fx-h,exclude
800686,m-si,exclude
809111,m-sp,exclude
831760,fx-h,exclude
842636,fx-h,exclude
802851,fx-m,exclude
802806,m-si,exclude
801485,fx-m,exclude
824641,fx-m,exclude
801135,is-p,exclude
798869,is-e,exclude
828001,is-p,exclude
835858,fx-h,exclude
840248,fx-h,exclude
842480,fx-h,exclude
799712,fx-m,exclude
809641,m-sp,exclude
837664,fx-o,exclude
805511,is-p,exclude
843070,ss-n,exclude
833253,fx-m,exclude
842862,is-e,exclude
799666,fx-m,exclude
830198,fx-v,exclude
832135,fx-ex,exclude
809607,m-sp,exclude
818367,is-p,exclude
799373,m-si,exclude
802839,fx-m,exclude
842417,fx-h,exclude
831766,fx-h,exclude
813398,fx-h,exclude
809166,is-e,exclude
809066,m-si,exclude
825661,m-sp,exclude
832009,fx-o,exclude
799811,fx-m,exclude
809285,m-sp,exclude
842227,ss-u,exclude
798275,is-p,exclude
801530,fx-m,exclude
842448,fx-h,exclude
808990,is-p,exclude
800576,m-si,exclude
801881,fx-o,exclude
839254,fx-el,exclude
809300,m-sp,exclude
842437,fx-h,exclude
800299,is-p,exclude
832133,fx-ex,exclude
809646,m-sp,exclude
842704,fx-h,exclude
816785,fx-h,exclude
825804,fx-h,exclude
800023,fx-m,exclude
824638,fx-m,exclude
809580,m-sp,exclude
809584,m-sp,exclude
799714,fx-m,exclude
831511,is-p,exclude
813148,is-p,exclude
820252,is-p,exclude
824799,fx-m,exclude
801578,fx-m,exclude
799995,fx-m,exclude
840554,fx-h,exclude
832826,fx-h,exclude
813568,ss-n,exclude
809566,m-sp,exclude
799889,fx-m,exclude
799846,fx-m,exclude
817918,sp-s,exclude
813570,ss-n,exclude
840370,is-p,exclude
802353,m-si,exclude
799976,fx-m,exclude
819656,fx-h,exclude
805119,m-si,exclude
799725,fx-m,exclude
809470,m-sp,exclude
799747,fx-m,exclude
799171,is-p,exclude
832128,fx-ex,exclude
799381,m-si,exclude
799982,fx-m,exclude
816526,fx-el,exclude
809475,m-sp,exclude
842394,fx-h,exclude
816911,is-p,exclude
799880,fx-m,exclude
818820,fx-h,exclude
817287,fx-ex,exclude
799988,fx-m,exclude
813394,fx-h,exclude
799408,m-si,exclude
818617,fx-m,exclude
799815,fx-m,exclude
828131,fx-m,exclude
842445,fx-h,exclude
799669,fx-m,exclude
809463,m-sp,exclude
812298,sp-s,exclude
813655,ss-s,exclude
799372,m-si,exclude
809711,m-sp,exclude
842476,fx-h,exclude
823085,fx-m,exclude
800043,fx-m,exclude
842271,fx-ex,exclude
799858,fx-m,exclude
799849,fx-m,exclude
802419,is-p,exclude
799847,fx-m,exclude
809613,m-sp,exclude
801496,fx-m,exclude
799382,m-si,exclude
800575,m-si,exclude
800045,fx-m,exclude
832158,fx-ex,exclude
801890,fx-o,exclude
808673,fx-o,exclude
823245,sp-s,exclude
801050,is-p,exclude
835912,fx-m,exclude
813147,fx-ex,exclude
802807,m-si,exclude
840880,fx-v,exclude
799037,is-s,exclude
828811,is-p,exclude
828935,ss-n,exclude
798793,is-p,exclude
808671,ss-u,exclude
809551,m-sp,exclude
809308,m-sp,exclude
802143,is-p,exclude
802544,fx-o,exclude
830792,m-si,exclude
809626,m-sp,exclude
799852,fx-m,exclude
805555,is-p,exclude
798303,is-p,exclude
842472,fx-h,exclude
842439,fx-h,exclude
818799,fx-o,exclude
800954,is-p,exclude
841144,fx-h,exclude
801046,is-p,exclude
807821,is-p,exclude
837895,fx-el,exclude
835653,is-e,exclude
815430,fx-h,exclude
833917,m-m,exclude
801501,fx-m,exclude
837655,fx-m,exclude
810470,ss-n,exclude
825421,is-p,exclude
800860,sp-s,exclude
816907,is-p,exclude
823816,ss-u,exclude
802849,fx-m,exclude
801499,fx-m,exclude
801887,fx-o,exclude
839272,fx-el,exclude
801538,fx-m,exclude
802307,m-si,exclude
818916,sp-s,exclude
799753,fx-m,exclude
809390,m-sp,exclude
802836,fx-m,exclude
800323,is-p,exclude
829726,m-sp,exclude
800696,m-si,exclude
832139,fx-ex,exclude
801493,fx-m,exclude
801541,fx-m,exclude
838820,sp-s,exclude
802356,m-si,exclude
842391,fx-h,exclude
805981,ss-n,exclude
822493,ss-i,exclude
809599,m-sp,exclude
801507,fx-m,exclude
817350,fx-o,exclude
838100,fx-h,exclude
799829,fx-m,exclude
823508,sp-s,exclude
799049,is-s,exclude
810653,fx-ex,exclude
809588,m-sp,exclude
837185,m-sp,exclude
799868,fx-m,exclude
799848,fx-m,exclude
816648,fx-m,exclude
813585,ss-n,exclude
798901,is-p,exclude
809589,m-sp,exclude
813584,ss-n,exclude
802772,m-si,exclude
801500,fx-m,exclude
799697,fx-m,exclude
813572,ss-n,exclude
803307,fx-o,exclude
804724,fx-el,exclude
808198,ss-i,exclude
809350,m-sp,exclude
799840,fx-m,exclude
799935,fx-m,exclude
803430,fx-o,exclude
836914,ss-n,exclude
813575,ss-n,exclude
800027,fx-m,exclude
812384,fx-ex,exclude
810462,ss-n,exclude
842431,fx-h,exclude
801346,ss-i,exclude
802129,is-p,exclude
816051,fx-m,exclude
813402,fx-h,exclude
842107,fx-h,exclude
809378,m-sp,exclude
834939,is-e,exclude
799404,m-si,exclude
835825,fx-o,exclude
809345,m-sp,exclude
833199,m-m,exclude
802786,m-si,exclude
809457,m-sp,exclude
801542,fx-m,exclude
842470,fx-h,exclude
833268,fx-o,exclude
805965,ss-n,exclude
818866,sp-s,exclude
818848,m-m,exclude
801453,fx-m,exclude
809452,m-sp,exclude
798933,is-p,exclude
819161,fx-m,exclude
808733,ss-i,exclude
810478,ss-i,exclude
813453,fx-o,exclude
809302,m-sp,exclude
798915,is-p,exclude
816685,fx-o,exclude
809456,m-sp,exclude
799820,fx-m,exclude
838430,m-m,exclude
801549,fx-m,exclude
809031,m-si,exclude
801497,fx-m,exclude
834933,is-e,exclude
843133,ss-u,exclude
799984,fx-m,exclude
835882,fx-m,exclude
807347,ss-n,exclude
813569,ss-n,exclude
799369,m-si,exclude
799947,fx-m,exclude
826735,fx-h,exclude
798966,is-p,exclude
798700,fx-h,exclude
822541,fx-el,exclude
803748,ss-n,exclude
804504,fx-o,exclude
809343,m-sp,exclude
799859,fx-m,exclude
816523,fx-el,exclude
842397,fx-h,exclude
809593,m-sp,exclude
827955,is-p,exclude
840250,fx-h,exclude
809614,m-sp,exclude
799836,fx-m,exclude
842432,fx-h,exclude
817849,ss-n,exclude
823550,fx-h,exclude
842450,fx-h,exclude
834944,is-e,exclude
803861,ss-n,exclude
841196,m-m,exclude
842419,fx-h,exclude
801532,fx-m,exclude
799797,fx-m,exclude
833639,fx-el,exclude
828969,ss-i,exclude
816230,m-m,exclude
799802,fx-m,exclude
801515,fx-m,exclude
823246,sp-s,exclude
809552,m-sp,exclude
804870,fx-o,exclude
839264,fx-el,exclude
799903,fx-m,exclude
801483,fx-m,exclude
801566,fx-m,exclude
816828,fx-h,exclude
836025,ss-n,exclude
826775,is-p,exclude
813586,ss-n,exclude
799764,fx-m,exclude
841826,ss-u,exclude
816110,ss-n,exclude
842442,fx-h,exclude
809355,m-sp,exclude
840300,ss-n,exclude
807837,fx-o,exclude
799908,fx-m,exclude
830482,ss-u,exclude
807386,fx-o,exclude
799076,is-s,exclude
799619,fx-h,exclude
798857,is-p,exclude
827036,fx-el,exclude
824604,fx-m,exclude
800268,is-p,exclude
828922,fx-el,exclude
815632,m-sp,exclude
798675,fx-h,exclude
799832,fx-m,exclude
842433,fx-h,exclude
830785,m-si,exclude
799667,fx-m,exclude
842735,fx-m,exclude
809648,m-sp,exclude
799839,fx-m,exclude
813571,ss-n,exclude
839765,ss-n,exclude
841537,fx-o,exclude
799805,fx-m,exclude
799777,fx-m,exclude
824611,fx-m,exclude
817921,sp-s,exclude
802294,m-si,exclude
799070,is-s,exclude
805304,fx-o,exclude
842451,fx-h,exclude
802338,m-si,exclude
813365,fx-h,exclude
843186,m-m,exclude
801557,fx-m,exclude
799934,fx-m,exclude
832564,ss-u,exclude
803749,ss-n,exclude
839273,fx-el,exclude
808491,ss-u,exclude
824258,fx-o,exclude
824603,fx-m,exclude
799819,fx-m,exclude
802322,m-si,exclude
806066,ss-i,exclude
799664,fx-m,exclude
809311,m-sp,exclude
798896,m-sp,exclude
842422,fx-h,exclude
842399,fx-h,exclude
840672,ss-u,exclude
802888,fx-m,exclude
799838,fx-m,exclude
799862,fx-m,exclude
809521,m-sp,exclude
830321,fx-o,exclude
813581,ss-n,exclude
810320,fx-a,exclude
834936,is-e,exclude
834947,is-e,exclude
819173,fx-m,exclude
829300,fx-o,exclude
842732,fx-m,exclude
804615,sp-s,exclude
817164,ss-u,exclude
802235,ss-u,exclude
803670,fx-o,exclude
802840,fx-m,exclude
799582,ss-n,exclude
805526,is-p,exclude
799914,fx-m,exclude
817258,is-p,exclude
813210,fx-m,exclude
818938,fx-o,exclude
812302,sp-s,exclude
825199,is-p,exclude
830507,fx-o,exclude
799959,fx-m,exclude
809636,m-sp,exclude
819247,is-p,exclude
810427,m-m,exclude
841230,ss-u,exclude
801879,fx-o,exclude
828807,m-sp,exclude
798963,is-p,exclude
834928,is-e,exclude
800694,m-si,exclude
809559,m-sp,exclude
814324,m-si,exclude
804744,m-sp,exclude
841708,fx-m,exclude
817851,ss-n,exclude
842403,fx-h,exclude
809563,m-sp,exclude
834942,is-e,exclude
809033,m-si,exclude
808226,fx-o,exclude
813577,ss-n,exclude
813576,ss-n,exclude
834948,is-e,exclude
820061,fx-o,exclude
800331,is-p,exclude
802791,m-si,exclude
801345,ss-i,exclude
831808,ss-n,exclude
811811,ss-n,exclude
802337,m-si,exclude
802033,m-si,exclude
833198,m-m,exclude
822435,is-p,exclude
802375,m-si,exclude
799860,fx-m,exclude
826789,sp-s,exclude
809697,m-sp,exclude
816436,m-m,exclude
824634,fx-m,exclude
840942,fx-o,exclude
813573,ss-n,exclude
802777,m-si,exclude
799410,m-si,exclude
803709,ss-u,exclude
801576,fx-m,exclude
804915,is-p,exclude
810697,is-p,exclude
843142,ss-i,exclude
816652,fx-m,exclude
833754,fx-o,exclude
833319,ss-n,exclude
800583,m-si,exclude
843290,m-m,exclude
805514,is-p,exclude
832502,fx-h,exclude
827448,fx-o,exclude
831666,ss-i,exclude
816474,fx-ex,exclude
803552,fx-o,exclude
799872,fx-m,exclude
812546,ss-n,exclude
800517,ss-n,exclude
812421,fx-ex,exclude
811433,fx-o,exclude
800581,m-si,exclude
834935,is-e,exclude
808260,m-m,exclude
826868,is-p,exclude
810610,fx-ex,exclude
831603,fx-a,exclude
802788,m-si,exclude
800585,m-si,exclude
811910,fx-h,exclude
833405,ss-n,exclude
798881,fx-m,exclude
801514,fx-m,exclude
817850,ss-n,exclude
799977,fx-m,exclude
824637,fx-m,exclude
798258,is-p,exclude
820338,is-e,exclude
803745,fx-o,exclude
817848,ss-n,exclude
803265,fx-m,exclude
807774,fx-h,exclude
828936,ss-n,exclude
811218,fx-v,exclude
832615,fx-h,exclude
802855,fx-m,exclude
799817,fx-m,exclude
813582,ss-n,exclude
842883,is-e,exclude
808315,fx-h,exclude
805539,is-p,exclude
827000,fx-v,exclude
798875,fx-h,exclude
829630,ss-n,exclude
817013,is-e,exclude
811813,ss-n,exclude
818133,sp-s,exclude
816692,fx-ex,exclude
800578,m-si,exclude
808635,is-p,exclude
811978,fx-h,exclude
799668,fx-m,exclude
824605,fx-m,exclude
800566,m-si,exclude
799834,fx-m,exclude
799912,fx-m,exclude
829552,fx-o,exclude
803971,ss-i,exclude
832161,fx-ex,exclude
825981,fx-m,exclude
838347,sp-s,exclude
815347,fx-el,exclude
798265,is-p,exclude
802805,m-si,exclude
808337,fx-h,exclude
824632,fx-m,exclude
808319,fx-h,exclude
802381,m-si,exclude
798263,is-p,exclude
800022,fx-m,exclude
805066,fx-a,exclude
840153,ss-n,exclude
803645,is-p,exclude
824639,fx-m,exclude
809388,m-sp,exclude
800687,m-si,exclude
831709,fx-h,exclude
824534,ss-n,exclude
816469,fx-h,exclude
837250,ss-n,exclude
834921,is-e,exclude
832625,ss-n,exclude
828810,is-p,exclude
800985,fx-h,exclude
809507,m-sp,exclude
834941,is-e,exclude
826989,is-p,exclude
813515,ss-u,exclude
799768,fx-m,exclude
813413,fx-el,exclude
842034,ss-n,exclude
842298,ss-n,exclude
799383,m-si,exclude
809108,m-sp,exclude
833883,fx-h,exclude
816407,fx-m,exclude
842738,fx-m,exclude
817695,fx-n,exclude
801020,ss-n,exclude
843205,sp-s,exclude
806543,ss-u,exclude
804961,fx-h,exclude
826966,ss-i,exclude
832503,fx-h,exclude
840316,fx-o,exclude
842851,is-e,exclude
842455,fx-h,exclude
829359,sp-s,exclude
834934,is-e,exclude
834925,is-e,exclude
841152,fx-o,exclude
817232,is-p,exclude
825805,ss-n,exclude
829021,ss-u,exclude
813574,ss-n,exclude
798253,is-p,exclude
799801,fx-m,exclude
801571,fx-m,exclude
832132,fx-ex,exclude
824601,fx-m,exclude
811789,sp-s,exclude
832764,fx-m,exclude
810496,fx-ex,exclude
839269,fx-el,exclude
840556,ss-u,exclude
828200,fx-m,exclude
814328,is-p,exclude
807818,is-p,exclude
802827,m-si,exclude
799702,fx-m,exclude
799537,ss-s,exclude
802829,m-si,exclude
837187,m-sp,exclude
819025,fx-v,exclude
809657,m-sp,exclude
799865,fx-m,exclude
815665,is-p,exclude
799722,fx-m,exclude
820352,fx-m,exclude
799787,fx-m,exclude
799899,fx-m,exclude
802841,fx-m,exclude
835650,is-e,exclude
829299,ss-n,exclude
833964,fx-el,exclude
836706,m-sp,exclude
801489,fx-m,exclude
802856,fx-m,exclude
799875,fx-m,exclude
800952,is-p,exclude
820161,is-p,exclude
816503,m-m,exclude
827558,fx-h,exclude
799965,fx-m,exclude
834938,is-e,exclude
816693,fx-ex,exclude
836526,ss-n,exclude
822566,is-p,exclude
799874,fx-m,exclude
811412,fx-o,exclude
830503,fx-o,exclude
809387,m-sp,exclude
801378,sp-s,exclude
840561,fx-h,exclude
842852,is-e,exclude
840560,ss-u,exclude
800546,m-si,exclude
813150,is-p,exclude
808518,fx-o,exclude
799931,fx-m,exclude
798285,ss-n,exclude
798918,is-p,exclude
819619,fx-h,exclude
825683,fx-a,exclude
799956,fx-m,exclude
799772,fx-m,exclude
802376,m-si,exclude
812151,fx-el,exclude
814358,fx-m,exclude
809558,m-sp,exclude
802386,m-si,exclude
805559,is-p,exclude
826443,ss-n,exclude
815805,ss-n,exclude
818648,ss-n,exclude
805522,is-p,exclude
801509,fx-m,exclude
819012,fx-v,exclude
832763,is-p,exclude
801885,fx-o,exclude
815806,ss-n,exclude
799688,fx-m,exclude
835929,ss-n,exclude
799871,fx-m,exclude
841697,is-p,exclude
815238,is-p,exclude
817166,ss-n,exclude
815120,m-si,exclude
801492,fx-m,exclude
799870,fx-m,exclude
842736,fx-m,exclude
799951,fx-m,exclude
840079,ss-n,exclude
834078,ss-n,exclude
799784,fx-m,exclude
830221,fx-h,exclude
799854,fx-m,exclude
813408,fx-h,exclude
819169,fx-m,exclude
818438,fx-h,exclude
813423,fx-h,exclude
810519,fx-ex,exclude
837249,ss-n,exclude
815356,fx-o,exclude
815124,ss-n,exclude
801818,fx-n,exclude
798817,is-p,exclude
813397,fx-h,exclude
804732,m-sp,exclude
811219,fx-v,exclude
835806,fx-o,exclude
802784,m-si,exclude
802802,m-si,exclude
809115,m-sp,exclude
823183,is-p,exclude
798673,ss-n,exclude
802842,fx-m,exclude
809650,m-sp,exclude
818564,is-p,exclude
842580,fx-v,exclude
822335,fx-h,exclude
825542,m-m,exclude
801418,ss-i,exclude
802135,is-p,exclude
799413,m-si,exclude
832562,fx-m,exclude
798910,is-p,exclude
834932,is-e,exclude
816823,fx-h,exclude
801561,fx-m,exclude
835680,ss-n,exclude
803264,fx-m,exclude
841165,fx-o,exclude
800682,fx-h,exclude
842219,is-p,exclude
808648,ss-u,exclude
806803,fx-m,exclude
824800,fx-m,exclude
816834,fx-h,exclude
801029,ss-i,exclude
811211,is-p,exclude
817722,fx-ex,exclude
802850,fx-m,exclude
805676,fx-h,exclude
832626,ss-n,exclude
800567,m-si,exclude
824260,fx-o,exclude
799818,fx-m,exclude
804989,ss-n,exclude
842299,ss-n,exclude
842729,fx-m,exclude
824631,fx-m,exclude
832237,is-e,exclude
834931,is-e,exclude
799783,fx-m,exclude
800951,is-p,exclude
815302,is-p,exclude
811609,fx-o,exclude
809198,is-p,exclude
807822,is-p,exclude
840916,ss-n,exclude
842479,fx-h,exclude
799986,fx-m,exclude
808988,ss-s,exclude
834927,is-e,exclude
805556,is-p,exclude
805118,ss-n,exclude
842332,sp-s,exclude
828138,ss-u,exclude
827179,ss-n,exclude
828081,fx-h,exclude
815438,fx-n,exclude
834515,ss-s,exclude
824736,fx-m,exclude
799023,is-s,exclude
830795,m-si,exclude
819162,fx-m,exclude
808551,fx-o,exclude
807195,is-p,exclude
818195,sp-s,exclude
801558,fx-m,exclude
839262,fx-el,exclude
809653,m-sp,exclude
823298,fx-h,exclude
819794,ss-n,exclude
833471,fx-o,exclude
834930,is-e,exclude
799786,fx-m,exclude
834943,is-e,exclude
800955,is-p,exclude
832624,ss-n,exclude
802837,fx-m,exclude
842444,fx-h,exclude
808490,ss-u,exclude
824110,fx-h,exclude
802880,fx-m,exclude
798792,is-p,exclude
828194,fx-o,exclude
807192,ss-u,exclude
810233,ss-s,exclude
809040,m-si,exclude
814229,sp-s,exclude
801475,fx-m,exclude
801570,fx-m,exclude
802822,m-si,exclude
842438,fx-h,exclude
832627,ss-n,exclude
809758,m-sp,exclude
809354,m-sp,exclude
817467,ss-s,exclude
807752,fx-o,exclude
825915,is-e,exclude
799821,fx-m,exclude
802339,m-si,exclude
823542,fx-h,exclude
802377,m-si,exclude
822937,ss-n,exclude
798233,ss-n,exclude
801034,fx-o,exclude
800307,is-p,exclude
835911,ss-n,exclude
817295,m-m,exclude
840016,ss-n,exclude
808639,is-e,exclude
802879,fx-m,exclude
842401,fx-h,exclude
834916,is-e,exclude
802847,fx-m,exclude
800587,m-si,exclude
842418,fx-h,exclude
809092,m-sp,exclude
832008,fx-o,exclude
799954,fx-m,exclude
842446,fx-h,exclude
803119,is-k,exclude
842416,fx-h,exclude
816985,fx-o,exclude
825819,is-p,exclude
830501,fx-o,exclude
809775,m-sp,exclude
839268,fx-el,exclude
800341,ss-n,exclude
811284,fx-ex,exclude
799922,fx-m,exclude
808965,is-p,exclude
839267,fx-el,exclude
810448,ss-n,exclude
801152,is-p,exclude
842474,fx-h,exclude
